BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;53839;Pers.;Personen;
1722;Wahlkreis Rorschach;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;55816;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2025;78925;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2030;82730;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2035;86358;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2040;89776;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;93073;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;96273;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2025;42708;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2030;45054;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2035;47263;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2040;49275;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;51186;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;53098;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2025;44201;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2030;46182;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2035;48047;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2040;49842;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;51585;Pers.;Personen;
1725;Wahlkreis Sarganserland;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;53240;Pers.;Personen;
1726;Wahlkreis See-Gaster;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2025;72800;Pers.;Personen;
1726;Wahlkreis See-Gaster;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2030;76271;Pers.;Personen;
1726;Wahlkreis See-Gaster;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2035;79607;Pers.;Personen;
1726;Wahlkreis See-Gaster;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2040;83042;Pers.;Personen;
1726;Wahlkreis See-Gaster;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;86415;Pers.;Personen;
1726;Wahlkreis See-Gaster;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;89563;Pers.;Personen;
1727;Wahlkreis Toggenburg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2025;48590;Pers.;Personen;
1727;Wahlkreis Toggenburg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2030;49808;Pers.;Personen;
1727;Wahlkreis Toggenburg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2035;50949;Pers.;Personen;
1727;Wahlkreis Toggenburg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2040;52035;Pers.;Personen;
1727;Wahlkreis Toggenburg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;53111;Pers.;Personen;
1727;Wahlkreis Toggenburg;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;54211;Pers.;Personen;
1728;Wahlkreis Wil;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2025;79652;Pers.;Personen;
1728;Wahlkreis Wil;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2030;82774;Pers.;Personen;
1728;Wahlkreis Wil;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2035;85787;Pers.;Personen;
1728;Wahlkreis Wil;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2040;88788;Pers.;Personen;
1728;Wahlkreis Wil;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2045;91745;Pers.;Personen;
1728;Wahlkreis Wil;Bevölkerung;Bevölkerungsbestand;null;3;Ständige Wohnbevölkerung (Szenario Trend) [Pers.];2050;94606;Pers.;Personen;
