BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1722;Wahlkreis Rorschach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;18827;Anz.;Anzahl;
1722;Wahlkreis Rorschach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;19176;Anz.;Anzahl;
1722;Wahlkreis Rorschach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;19427;Anz.;Anzahl;
1722;Wahlkreis Rorschach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;19769;Anz.;Anzahl;
1722;Wahlkreis Rorschach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;19949;Anz.;Anzahl;
1722;Wahlkreis Rorschach;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;20289;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;27873;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;28285;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;28922;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;29457;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;29970;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;30432;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;30918;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;31371;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;31898;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;32526;Anz.;Anzahl;
1723;Wahlkreis Rheintal;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;33101;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;14851;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;15269;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;15596;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;15790;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;16111;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;16341;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;16567;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;16961;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;17232;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;17582;Anz.;Anzahl;
1724;Wahlkreis Werdenberg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;17901;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;16067;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;16407;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;16600;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;16745;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;17049;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;17272;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;17456;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;17650;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;18065;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;18473;Anz.;Anzahl;
1725;Wahlkreis Sarganserland;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;18945;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;26466;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;26938;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;27358;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;27777;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;28071;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;28406;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;28703;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;29130;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;29658;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;30180;Anz.;Anzahl;
1726;Wahlkreis See-Gaster;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;30700;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;17846;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;18108;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;18375;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;18657;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;18853;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;19031;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;19190;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;19388;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;19688;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;20044;Anz.;Anzahl;
1727;Wahlkreis Toggenburg;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;20363;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2012;29840;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2013;30297;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2014;30630;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2015;30881;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2016;31183;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2017;31435;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2018;31648;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2019;31976;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2020;32321;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2021;32777;Anz.;Anzahl;
1728;Wahlkreis Wil;Bevölkerung;Haushalte;null;97;Privathaushalte der ständigen Wohnbevölkerung [Anz.];2022;33175;Anz.;Anzahl;
